,claims,perpectives,undermine_score,support_score,predict_label,gold_label
2593,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,Iran has Israel targeted.,-0.37896985,0.38718665,1,1
2596,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The US must protect the international community.,-0.49360684,0.5116375,1,1
2597,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,The US military is needed to ensure peace.,-0.08470652,0.1068494,1,1
2598,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"[Iran specific] Others, particularly Israel, would act if the United States did not",-0.4402394,0.4937,1,1
2619,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, as there can never be any guarantee that a nation has disarmed",0.29155678,-0.22019899999999998,0,0
2620,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, it is near impossible to guarantee that a nation has disarmed.",1.8399,-1.7264724999999999,0,0
2621,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"Disarmament would actually cause increased insecurity among nations, you can never really know for sure whether they have disarmed.",0.42418092,-0.34413224,0,0
2622,The US is Justified in Using Force to Prevent States From Acquiring Nuclear Weapons,"The abolition of nuclear weapons would actually incentivize the development and use of even more dangerous weapons, such as chemical and biological weapons",0.83743423,-0.66534686,0,0
2634,"Democracy has to be imposed, if needed",Democracy is the correct way and everyone needs it.,-1.951271,2.608191,1,1
2636,"Democracy has to be imposed, if needed",Promoting democracy promotes peace.,-2.0439587,2.69271,1,1
2637,"Democracy has to be imposed, if needed",Peace can only be achieved only through a well functioning democracy,-2.0160491,2.6644237,1,1
2638,"Democracy has to be imposed, if needed","The desire for, and fight for, democracy must come from within or else democratic government will not be sustainable.",0.7493602,-0.66293955,0,0
2639,"Democracy has to be imposed, if needed",Imposing democracy can be a way to support individuals unable to fight for democracy themselves.,-1.9324664,2.6180912999999997,1,1
2640,"Democracy has to be imposed, if needed",Democracy by its very nature cannot be imposed.,2.3354347,-2.3238928,0,0
2641,"Democracy has to be imposed, if needed",The imposition of democracy violates national sovereignty,2.353201,-2.3584218,0,0
2642,"Democracy has to be imposed, if needed",Democracy denied violates rights of all.,0.56112814,-0.45129192,0,0
2643,"Democracy has to be imposed, if needed",No democracy means no freedom for a nation.,0.621395,-0.5455472,0,0
2644,Mandatory sentencing is fine.,Mandatory minimum sentencing can be designed to avoid injustices. ,-2.0120904,2.693572,1,1
2645,Mandatory sentencing is fine.,Mandatory sentencing gives prosecutors undue power. ,1.9437168000000002,-1.8912451000000001,0,0
2646,Mandatory sentencing is fine.,Prosecutors have too much power under mandtory sentencing laws.,1.4688873,-1.3773183,0,0
2647,Mandatory sentencing is fine.,"When there are mandatory sentences, too much power is in the hands of prosecutors.",2.1980052000000003,-2.1856484,0,0
2648,Mandatory sentencing is fine.,Minimum mandatory sentences are unjust. ,1.738462,-1.6513999,0,0
2649,Mandatory sentencing is fine.,Minimum mandatory sentences are harmful.,2.58259,-2.608943,0,0
2650,Mandatory sentencing is fine.,Minimum mandatory sentences are unfair.,1.6973653000000002,-1.581584,0,0
2651,Mandatory sentencing is fine.,Minimum sentences increase the effectiveness of incapacitation. ,-1.5580975000000001,2.0606835,1,1
2652,Mandatory sentencing is fine.,Mandatory sentencing increases consistency in the justice system. ,-1.9339609,2.5773467999999995,1,1
2653,Mandatory sentencing is fine.,Everyone is treated the same when there is mandatory sentencing.,-1.9874778999999998,2.6376798,1,1
2654,Mandatory sentencing is fine.,Mandatory sentencing ensures equal treatment.,-1.9934478,2.6709842999999998,1,1
2658,Mandatory sentencing is fine.,Rehabilitation chances are harmed my minimum mandatory sentences.,2.8954098,-2.9955258,0,0
2660,Should the United States scale back the War on Drugs?,The United States can reduce domestic demand for drugs through education,-2.048356,2.7315278,1,1
2662,Should the United States scale back the War on Drugs?,Judicial and Penal reform is needed,-1.4264295,1.8464093000000001,1,1
2663,Should the United States scale back the War on Drugs?,The United States must find a ‘third way’,-0.47642392,0.501791,1,1
2666,Democracies should ban the display of communist and Nazi symbols,That would cause friction between the races.,0.047854632,-0.036556643,0,0
2670,Democracies should ban the display of communist and Nazi symbols,How this plan will make extremist organizations weaker.,-0.5892446,0.6372428000000001,1,1
2675,Nations of the world should increase protection of the economic and social rights of migrants,Further protections are required to grant migrants full human rights.,-1.8755278999999998,2.4923117,1,1
2676,Nations of the world should increase protection of the economic and social rights of migrants,There is a need to ensure a baseline of inherent rights for migrant individuals.,-1.111357,1.4171323,1,1
2677,Nations of the world should increase protection of the economic and social rights of migrants,A collective decision by sovereign national entities should be made to upgrade the rights of migrants.,-1.1113912000000001,1.4862347,1,1
2678,Nations of the world should increase protection of the economic and social rights of migrants,Migrants ought to have a right to family reunification.,-1.7686278000000002,2.364952,1,1
2679,Nations of the world should increase protection of the economic and social rights of migrants,Migrants should have their rights to their families being together upheld.,-1.7560854,2.3615031,1,1
2681,Nations of the world should increase protection of the economic and social rights of migrants,Protections of migrants will hurt the economies of receiving countries by overcrowding them and taking away jobs from citizens.,2.8816829,-3.0578444,0,0
2682,Nations of the world should increase protection of the economic and social rights of migrants,Migrants will negatively impact the economy and employment of the receiving countries.,2.9473214,-3.1395264,0,0
2683,Nations of the world should increase protection of the economic and social rights of migrants,Granting migrants right hurts the economy and employment. ,2.4487455000000002,-2.5297859000000003,0,0
2684,Nations of the world should increase protection of the economic and social rights of migrants,Economic and social protections prevent the exploitation of migrants.,-2.0213229999999998,2.7015927000000004,1,1
2685,Nations of the world should increase protection of the economic and social rights of migrants,Migrants are protected by economic and social regulations.,-1.8289278000000002,2.4527407,1,1
2686,Nations of the world should increase protection of the economic and social rights of migrants,Economic and social rights will protect migration from potential exploitation.,-1.9890727,2.704504,1,1
2687,Nations of the world should increase protection of the economic and social rights of migrants,An international regulatory body should exist for global migration.,-1.5013223,1.9734418000000002,1,1
2688,Nations of the world should increase protection of the economic and social rights of migrants,"An official, worldwide body should be present to ensure the rights of migrants.",-1.7448506000000001,2.3248830000000003,1,1
